product_lnr;"subgroup_nr";"subgroup_name"  		
4333;1501;"MELK"			
13581;2801;"ASIATISK"			
495702;0;"USPESIFISERT UNDERGRP."			
436542;0;"USPESIFISERT UNDERGRP."			
341680;0;"USPESIFISERT UNDERGRP."			
569023;0;"USPESIFISERT UNDERGRP."			
558398;0;"USPESIFISERT UNDERGRP."			
83187;7217;"DEIGER FERSKE"			
42131;8401;"AVOCADO"			
375911;0;"USPESIFISERT UNDERGRP."			
640448;0;"USPESIFISERT UNDERGRP."			
634735;0;"USPESIFISERT UNDERGRP."			
435941;3408;"SJOKOLADE	 SESONG INKL. MARSIPAN"		
327447;3502;"KARAMELLER"			
205563;7501;"KJâ•ªTT Pâ”¼LEGG"			
578672;0;"USPESIFISERT UNDERGRP."			
332233;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
453572;0;"USPESIFISERT UNDERGRP."			
56025;5106;"HUSHOLDNINGSUTSTYR	 DIVERSE"		
349180;7501;"KJâ•ªTT Pâ”¼LEGG"			
323296;4901;"UNDERTâ•ªY DAME"			
3332;5401;"KONTORREKVISITA"			
75455;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
540061;-9490;"Uspesifisert undergrp."			
188611;6804;"WIENERBAKST	 INDUSTRIBAKT"		
3097;902;"TE	 VANLIG"		
94841;8002;"FISK	 BEARBEIDET EMBALLERT"		
88125;2006;"BAKVERK - LANGTIDSH."			
242150;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
17333;3308;"FRUKT/Bâ•žR 	 HERMETISK"		
30928;8110;"FISKEMAT/DELIKATESSER UEMBALLERT	 â•ªVRIG"		
588032;0;"USPESIFISERT UNDERGRP."			
163043;7401;"SPEKEPâ•ªLSER"			
459848;1402;"LESKEDRIKKER"			
46358;8403;"â•ªVRIGE GRâ•ªNNSAKER"			
400980;0;"USPESIFISERT UNDERGRP."			
131748;7013;"â•ªVRIG KJâ•ªTT FERSK UBEARBEIDET"			
313556;902;"TE	 VANLIG"		
567812;5504;"FILMER"			
604425;0;"USPESIFISERT UNDERGRP."			
468520;7801;"OST HVITOST"			
303973;6501;"BRâ•ªD	 INDUSTRIBAKT"		
354524;0;"USPESIFISERT UNDERGRP."			
204993;0;"USPESIFISERT UNDERGRP."			
134895;6501;"BRâ•ªD	 INDUSTRIBAKT"		
467604;7901;"FISK FERSK	 UEMBALLERT"		
35910;7006;"SAU/LAM FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARI"			
329626;4410;"KOSMETIKK DEKORATIV"			
468697;0;"USPESIFISERT UNDERGRP."			
325794;6502;"BRâ•ªD	 BUTIKKSTEKT"		
47840;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
348755;3001;"SAUSER	 Vâ”¼TE"		
41713;8403;"â•ªVRIGE GRâ•ªNNSAKER"			
311622;7501;"KJâ•ªTT Pâ”¼LEGG"			
490461;0;"USPESIFISERT UNDERGRP."			
277241;6002;"FISK DYPFRYST BEARBEIDET/FISKEMAT"			
206741;2605;"ERTER	 HERMETISK"		
36371;8001;"FISK	 BEARBEIDET UEMBALLERT"		
555536;1901;"SYLTETâ•ªY"			
409420;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
327002;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
307310;0;"USPESIFISERT UNDERGRP."			
402304;0;"USPESIFISERT UNDERGRP."			
104190;7007;"VILT KJâ•ªTT FERSK UBEARBEIDET"			
66664;6201;"GRâ•ªNNSAKER - DYPFRYST"			
167666;8110;"FISKEMAT/DELIKATESSER UEMBALLERT	 â•ªVRIG"		
214724;7806;"OST MUGGOST"			
615876;0;"USPESIFISERT UNDERGRP."			
417500;0;"USPESIFISERT UNDERGRP."			
120905;7014;"â•ªVRIG KJâ•ªTT FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/"			
73748;5702;"BILPLEIE/UTSTYR"			
31923;6902;"KAKER STYKKER"			
246926;9904;"SPORT"			
32623;8404;"Lâ•ªK"			
289761;2621;"Bâ•ªNNER/LINSER	 Tâ•ªRREDE"		
321450;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
553485;8308;"DRUER"			
66434;8101;"FISKEPUDDINGER UEMBALLERT"			
36245;7007;"VILT KJâ•ªTT FERSK UBEARBEIDET"			
408455;0;"USPESIFISERT UNDERGRP."			
275301;2210;"Tâ•ªRKET FRUKT"			
26713;2404;"TAGLIATELLE"			
614747;0;"USPESIFISERT UNDERGRP."			
407749;0;"USPESIFISERT UNDERGRP."			
328040;5502;"TELEFONI"			
405160;0;"USPESIFISERT UNDERGRP."			
337174;3805;"FAGBâ•ªKER"			
424537;4410;"KOSMETIKK DEKORATIV"			
599757;0;"USPESIFISERT UNDERGRP."			
354250;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
57377;7013;"â•ªVRIG KJâ•ªTT FERSK UBEARBEIDET"			
415036;0;"USPESIFISERT UNDERGRP."			
388314;0;"USPESIFISERT UNDERGRP."			
465667;0;"USPESIFISERT UNDERGRP."			
637726;0;"USPESIFISERT UNDERGRP."			
527147;0;"USPESIFISERT UNDERGRP."			
25754;4410;"KOSMETIKK DEKORATIV"			
409245;0;"USPESIFISERT UNDERGRP."			
574252;0;"USPESIFISERT UNDERGRP."			
205144;0;"USPESIFISERT UNDERGRP."			
43102;0;"USPESIFISERT UNDERGRP."			
404913;0;"USPESIFISERT UNDERGRP."			
158316;7001;"STORFE FERSK UBEARBEIDET"			
54996;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
182890;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
264370;7502;"POSTEIER/PATEER"			
342580;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
45919;9904;"SPORT"			
46062;6504;"BRâ•ªD SCRATCH BAKERI"			
207788;5405;"BILDER OG RAMMER"			
210507;8308;"DRUER"			
62218;9202;"DRIFTSMIDLER"			
27113;0;"USPESIFISERT UNDERGRP."			
122338;9904;"SPORT"			
46798;-9490;"Uspesifisert undergrp."			
587162;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
330649;9002;"PENGESPILL ELEKTRONISK"			
388549;8313;"Bâ•žR"			
603344;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
18578;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
7061;3302;"DESSERTER	 PUDDINGER"		
21809;4402;"DEODORANTER"			
17852;2301;"LANGKORNET RIS/MIDDAGSRIS"			
22225;3201;"OLJE"			
20136;805;"KAFFE	 INSTANT/PULVER"		
34600;7602;"SALATER FERSKE	 Lâ•ªSVEKT"		
412550;3103;"KRYDDERIER	 ANDRE"		
543030;3501;"SUKKERVARER	 POSER/ESKE"		
4563;3101;"KRYDDERIER	 Tâ•ªRREDE"		
321130;1801;"FROKOSTCEREALER"			
407827;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
220096;3203;"DRESSING"			
238834;8312;"BEARBEIDET FRUKT"			
26723;6601;"BRâ•ªD SMâ”¼VARER	 INDUSTRIBAKT"		
15253;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
260924;7302;"GRILL/SPESIALPâ•ªLSER"			
15190;4701;"ENGANGSERVICE"			
292955;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
395545;3508;"PASTILLER OG DROPS"			
16089;6002;"FISK DYPFRYST BEARBEIDET/FISKEMAT"			
9597;3002;"SAUSER	 Tâ•ªRRE"		
482018;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
36581;7002;"STORFE FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARIN"			
19414;2802;"MEKSIKANSK"			
299066;6501;"BRâ•ªD	 INDUSTRIBAKT"		
333888;7801;"OST HVITOST"			
50153;6501;"BRâ•ªD	 INDUSTRIBAKT"		
251282;4405;"BARBERARTIKLER"			
4367;1302;"JUICE KJâ•ªLT"			
325076;7805;"OST KREMOST"			
554883;3602;"MAISSNACKS"			
458178;0;"USPESIFISERT UNDERGRP."			
256753;0;"USPESIFISERT UNDERGRP."			
206295;0;"USPESIFISERT UNDERGRP."			
641869;0;"USPESIFISERT UNDERGRP."			
218732;4506;"INSEKTSMIDLER"			
26530;8410;"SALAT"			
221272;1504;"YOGHURT"			
468067;8202;"SKJELL FERSKE"			
214914;6101;"SKALLDYR FROSNE"			
186701;6904;"KAKER â•ªVRIG"			
50505;6501;"BRâ•ªD	 INDUSTRIBAKT"		
416684;3904;"ANNEN HELSEKOST"			
640260;0;"USPESIFISERT UNDERGRP."			
410768;2701;"MIDDAGSRETTER	 Tâ•ªRREDE"		
9837;4407;"HUD OG NEGLPLEIE"			
407558;1901;"SYLTETâ•ªY"			
11568;3203;"DRESSING"			
163919;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
38592;8104;"FISKEKAKER/BOLLER EMBALLERT"			
324785;3609;"POPKORN"			
481949;303;"CIDER KLASSE D (3.75-4.75 VOL ALK)"			
203269;0;"USPESIFISERT UNDERGRP."			
252208;3003;"BULJONG"			
32286;6901;"KAKER HELE	"
179451;4903;STRâ•ªMPEBUKSER DAME"""		
408759;7804;"OST MATLAGINGSOST"			
162649;7302;"GRILL/SPESIALPâ•ªLSER"			
648610;4102;"BLEIER"			
13841;3401;"SJOKOLADE	 POSER/ESKER"		
242051;5401;"KONTORREKVISITA"			
256590;7804;"OST MATLAGINGSOST"			
31558;8001;"FISK	 BEARBEIDET UEMBALLERT"		
556441;4410;"KOSMETIKK DEKORATIV"			
260745;7302;"GRILL/SPESIALPâ•ªLSER"			
15018;7217;"DEIGER FERSKE"			
25159;4410;"KOSMETIKK DEKORATIV"			
89391;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
14218;3402;"SJOKOLADE	 BARS"		
265019;6301;"ISKREM OG TILBEHâ•ªR"			
36733;6502;"BRâ•ªD	 BUTIKKSTEKT"		
190383;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
650109;7013;"â•ªVRIG KJâ•ªTT FERSK UBEARBEIDET"			
87223;-290;"Uspesifisert undergrp."			
332824;111;"SPORT/ENERGIDRIKKER FLYTENDE"			
263569;8309;"MELONER"			
189893;4702;"SERVIETTER OG DUKER ENGANGS"			
345996;7013;"â•ªVRIG KJâ•ªTT FERSK UBEARBEIDET"			
234663;4412;"SHAMPO INKL. 2 I 1"			
1096;4904;"SOKKER/STRâ•ªMPER DAME"			
563771;3404;"SJOKOLADE	 PLATER"		
340096;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
188151;6501;"BRâ•ªD	 INDUSTRIBAKT"		
451861;4702;"SERVIETTER OG DUKER ENGANGS"			
30289;7801;"OST HVITOST"			
33471;7501;"KJâ•ªTT Pâ”¼LEGG"			
34489;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
783;4801;"DYREARTIKLER - HUND"			
546067;2004;"Tâ•ªRT BRâ•ªD"			
46605;8107;"SILD UEMBALLERT"			
159820;-1770;"Uspesifisert undergrp."			
329561;3103;"KRYDDERIER	 ANDRE"		
169167;7804;"OST MATLAGINGSOST"			
501227;0;"USPESIFISERT UNDERGRP."			
276431;8315;"STEINFRUKTER"			
453299;0;"USPESIFISERT UNDERGRP."			
644713;0;"USPESIFISERT UNDERGRP."			
650389;3408;"SJOKOLADE	 SESONG INKL. MARSIPAN"		
618131;3803;"Bâ•ªKER	 BARN/UNGDOM"		
26856;0;"USPESIFISERT UNDERGRP."			
419463;8804;"GAVEKORT"			
120593;7003;"SVIN FERSK UBEARBEIDET"			
33275;7501;"KJâ•ªTT Pâ”¼LEGG"			
609776;0;"USPESIFISERT UNDERGRP."			
449965;0;"USPESIFISERT UNDERGRP."			
366192;2004;"Tâ•ªRT BRâ•ªD"			
174883;5401;"KONTORREKVISITA"			
55587;9922;"JORD OG HAGE"			
30984;7901;"FISK FERSK	 UEMBALLERT"		
251393;4001;"BARNEMAT	 Tâ•ªRR"		
45197;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
39412;6601;"BRâ•ªD SMâ”¼VARER	 INDUSTRIBAKT"		
601242;7006;"SAU/LAM FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARI"			
380627;6501;"BRâ•ªD	 INDUSTRIBAKT"		
311721;4103;"BABY ARTIKLER"			
57082;0;"USPESIFISERT UNDERGRP."			
523608;0;"USPESIFISERT UNDERGRP."			
21886;5301;"BATTERIER"			
544560;0;"USPESIFISERT UNDERGRP."			
595423;0;"USPESIFISERT UNDERGRP."			
47556;9312;"TAST - HUS	 HJEM	 ARTIKLER"	
409962;1302;"JUICE KJâ•ªLT"			
24767;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
30972;7901;"FISK FERSK	 UEMBALLERT"		
213245;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
205267;8311;"Tâ•ªRKET	 FRUKT OG Bâ•žR	 SALATTILBEHâ•ªR"	
25974;8306;"â•ªVRIG FRUKT"			
55649;1601;"SMâ•ªR	 VANLIG"		
315877;4701;"ENGANGSERVICE"			
55755;801;"KAFFE	 HELE Bâ•ªNNER"		
46934;6501;"BRâ•ªD	 INDUSTRIBAKT"		
317117;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
639358;0;"USPESIFISERT UNDERGRP."			
27643;0;"USPESIFISERT UNDERGRP."			
89782;9906;"BYGGVARE"			
234206;6501;"BRâ•ªD	 INDUSTRIBAKT"		
233186;2701;"MIDDAGSRETTER	 Tâ•ªRREDE"		
123712;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
342531;1701;"EGG HVITE PAKKET"			
409212;0;"USPESIFISERT UNDERGRP."			
346158;7001;"STORFE FERSK UBEARBEIDET"			
66607;7901;"FISK FERSK	 UEMBALLERT"		
616083;0;"USPESIFISERT UNDERGRP."			
61503;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
10511;5202;"TEPPER	 MATTER OG RYER"		
15839;4001;"BARNEMAT	 Tâ•ªRR"		
495171;7013;"â•ªVRIG KJâ•ªTT FERSK UBEARBEIDET"			
631231;0;"USPESIFISERT UNDERGRP."			
218234;8402;"BROCCOLI FRISKE"			
21022;6701;"HAMBURGERBRâ•ªD"			
314692;0;"USPESIFISERT UNDERGRP."			
243771;7401;"SPEKEPâ•ªLSER"			
43841;8501;"POTETER"			
53989;3101;"KRYDDERIER	 Tâ•ªRREDE"		
458530;0;"USPESIFISERT UNDERGRP."			
649931;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
284307;6901;"KAKER HELE	"
465173;2604;Bâ•ªNNER"	 HERMETISK"	
191910;5203;"GARN"			
18824;4607;"INNPAKNINGSPAPIR"			
45972;-760;"Uspesifisert undergrp."			
326052;7302;"GRILL/SPESIALPâ•ªLSER"			
43638;8411;"SOPP"			
40966;106;"VANN MED KULLSYRE	 U. SMAK"		
645129;0;"USPESIFISERT UNDERGRP."			
347893;0;"USPESIFISERT UNDERGRP."			
425826;0;"USPESIFISERT UNDERGRP."			
494705;0;"USPESIFISERT UNDERGRP."			
120178;1401;"SAFTDRIKKER	 KONSENTRERTE"		
616837;0;"USPESIFISERT UNDERGRP."			
422399;6406;"BAKVERK	 STEKT - DYPFRYST"		
347825;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
615568;0;"USPESIFISERT UNDERGRP."			
78388;5001;"DIVERSE PERS. ARTIKLER"			
204569;8104;"FISKEKAKER/BOLLER EMBALLERT"			
29275;0;"USPESIFISERT UNDERGRP."			
417011;0;"USPESIFISERT UNDERGRP."			
30788;7901;"FISK FERSK	 UEMBALLERT"		
90578;5301;"BATTERIER"			
322023;0;"USPESIFISERT UNDERGRP."			
84756;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
39122;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
50662;4513;"SKOPLEIEMIDLER/LISSER/Sâ”¼LER"			
645077;0;"USPESIFISERT UNDERGRP."			
356372;804;"KAFFE	 ESPRESSOMALT/SPESIAL"		
109355;4613;"Tâ•ªRKERULLER"			
402476;0;"USPESIFISERT UNDERGRP."			
314183;8311;"Tâ•ªRKET	 FRUKT OG Bâ•žR	 SALATTILBEHâ•ªR"	
424362;7901;"FISK FERSK	 UEMBALLERT"		
429980;0;"USPESIFISERT UNDERGRP."			
331454;0;"USPESIFISERT UNDERGRP."			
39908;6805;"WIENERBAKST	 BUTIKKSTEKT"		
459785;0;"USPESIFISERT UNDERGRP."			
266736;0;"USPESIFISERT UNDERGRP."			
173998;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
273994;4102;"BLEIER"			
361204;2205;"KAKEFYLL/DEIG/PYNT"			
28202;7013;"â•ªVRIG KJâ•ªTT FERSK UBEARBEIDET"			
456563;0;"USPESIFISERT UNDERGRP."			
483366;0;"USPESIFISERT UNDERGRP."			
56754;4104;"BARN/BABY LEKER"			
327858;0;"USPESIFISERT UNDERGRP."			
518656;0;"USPESIFISERT UNDERGRP."			
258877;-385;"Uspesifisert undergrp."			
137402;0;"USPESIFISERT UNDERGRP."			
325535;2006;"BAKVERK - LANGTIDSH."			
78237;2400;"Uspesifisert undergrp."			
75859;6501;"BRâ•ªD	 INDUSTRIBAKT"		
64592;4410;"KOSMETIKK DEKORATIV"			
644028;0;"USPESIFISERT UNDERGRP."			
186652;0;"USPESIFISERT UNDERGRP."			
290822;1403;"SPORT/ENERGIDRIKKER PULVER"			
440194;0;"USPESIFISERT UNDERGRP."			
160663;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
15817;8711;"Râ•ªYKEAVVENNING"			
75343;8416;"TOMATER"			
203884;-9490;"Uspesifisert undergrp."			
497750;0;"USPESIFISERT UNDERGRP."			
155643;2499;"ANDRE PASTAPRODUKTER"			
415632;0;"USPESIFISERT UNDERGRP."			
506982;0;"USPESIFISERT UNDERGRP."			
498811;0;"USPESIFISERT UNDERGRP."			
416524;0;"USPESIFISERT UNDERGRP."			
29532;7801;"OST HVITOST"			
375720;7902;"FISK FERSK	 EMBALLERT"		
494465;0;"USPESIFISERT UNDERGRP."			
470402;8313;"Bâ•žR"			
171950;8403;"â•ªVRIGE GRâ•ªNNSAKER"			
292756;4401;"Sâ”¼PE	 BADEPRODUKTER"		
31012;8002;"FISK	 BEARBEIDET EMBALLERT"		
331934;3306;"DESSERTER	 SAUSER"		
331213;0;"USPESIFISERT UNDERGRP."			
34190;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
426363;0;"USPESIFISERT UNDERGRP."			
644130;0;"USPESIFISERT UNDERGRP."			
340354;3904;"ANNEN HELSEKOST"			
401506;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
575990;0;"USPESIFISERT UNDERGRP."			
14826;4407;"HUD OG NEGLPLEIE"			
160267;9201;"SERVICETJENESTER"			
238231;3503;"KJâ•žRLIGHET Pâ”¼ PINNE"			
168422;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
370242;0;"USPESIFISERT UNDERGRP."			
173233;4204;"VASKEREDSKAPER"			
122607;9912;"FISKEUTSTYR"			
422182;0;"USPESIFISERT UNDERGRP."			
644480;0;"USPESIFISERT UNDERGRP."			
30828;8107;"SILD UEMBALLERT"			
96910;5702;"BILPLEIE/UTSTYR"			
3213;3705;"TOBAKK TILBEHâ•ªR"			
345261;3606;"Nâ•ªTTER"			
405876;5913;"FERDIGMAT FRYST	 PIZZA"		
420313;2625;"MAISKORN	 HERMETISK"		
310055;8104;"FISKEKAKER/BOLLER EMBALLERT"			
359088;8804;"GAVEKORT"			
13770;2611;"OLIVEN"			
2387;2006;"BAKVERK - LANGTIDSH."			
407094;3101;"KRYDDERIER	 Tâ•ªRREDE"		
1640;3502;"KARAMELLER"			
261783;5913;"FERDIGMAT FRYST	 PIZZA"		
187208;8412;"FRISKE URTER"			
13709;2101;"Sâ•ªTE KJEKS"			
325296;8311;"Tâ•ªRKET	 FRUKT OG Bâ•žR	 SALATTILBEHâ•ªR"	
8487;2203;"SUKKER OG Sâ•ªTN./KONSERV.MIDDEL"			
12126;2205;"KAKEFYLL/DEIG/PYNT"			
350258;6002;"FISK DYPFRYST BEARBEIDET/FISKEMAT"			
273797;4403;"TANNPLEIE"			
281424;7006;"SAU/LAM FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARI"			
304084;7402;"SPEKESKINKER/SPEKEMAT"			
4504;6703;"LOMPER"			
545200;2701;"MIDDAGSRETTER	 Tâ•ªRREDE"		
232421;7402;"SPEKESKINKER/SPEKEMAT"			
304399;4401;"Sâ”¼PE	 BADEPRODUKTER"		
251575;4103;"BABY ARTIKLER"			
292753;111;"SPORT/ENERGIDRIKKER FLYTENDE"			
296161;4410;"KOSMETIKK DEKORATIV"			
31259;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
334333;3201;"OLJE"			
274863;6403;"HAMB.BRâ•ªD	 Pâ•ªLSEBRâ•ªD	 LOMPER/LEFSER - DYPFRYST"	
242555;7303;"MIDDAGSPâ•ªLSER"			
345890;5302;"LYSPâ•žRER/LYSKILDER"			
58582;7303;"MIDDAGSPâ•ªLSER"			
495176;8308;"DRUER"			
434037;8601;"BLOMSTER	 PLANTER OG TRâ•žR"		
649374;5504;"FILMER"			
30655;7602;"SALATER FERSKE	 Lâ•ªSVEKT"		
162738;6001;"FISK DYPFRYST UBEARBEIDET"			
24211;3801;"AVISER"			
15215;4202;"RENGJâ•ªRINGSMIDLER"			
410818;6501;"BRâ•ªD	 INDUSTRIBAKT"		
14808;2618;"TOMATER	 HERMETISK"		
453955;1705;"EGG FRA FRITTGâ”¼ENDE Hâ•ªNER"			
366146;4702;"SERVIETTER OG DUKER ENGANGS"			
311574;4415;"STYLING"			
377327;8410;"SALAT"			
120488;8313;"Bâ•žR"			
12740;4403;"TANNPLEIE"			
305196;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
4452;201;"â•ªL ALKOHOLFRITT"			
406577;4001;"BARNEMAT	 Tâ•ªRR"		
21746;2101;"Sâ•ªTE KJEKS"			
6684;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
309408;2624;"MAISKOLBER	 HERMETISK"		
648287;3501;"SUKKERVARER	 POSER/ESKE"		
348259;4407;"HUD OG NEGLPLEIE"			
178094;7013;"â•ªVRIG KJâ•ªTT FERSK UBEARBEIDET"			
3975;3002;"SAUSER	 Tâ•ªRRE"		
606697;0;"USPESIFISERT UNDERGRP."			
324920;4407;"HUD OG NEGLPLEIE"			
204739;6502;"BRâ•ªD	 BUTIKKSTEKT"		
7317;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
408771;3803;"Bâ•ªKER	 BARN/UNGDOM"		
6250;3510;"TYGGEGUMMI"			
259177;6301;"ISKREM OG TILBEHâ•ªR"			
181439;2208;"BAKEMIX"			
8328;3202;"EDDIK"			
25994;8404;"Lâ•ªK"			
9205;4201;"Tâ•ªYVASK"			
453196;0;"USPESIFISERT UNDERGRP."			
561159;0;"USPESIFISERT UNDERGRP."			
361133;5403;"Hâ•ªYTID -OG PARTY ARTIKLER"			
16715;6301;"ISKREM OG TILBEHâ•ªR"			
498574;0;"USPESIFISERT UNDERGRP."			
14534;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
326692;0;"USPESIFISERT UNDERGRP."			
343763;0;"USPESIFISERT UNDERGRP."			
274119;3101;"KRYDDERIER	 Tâ•ªRREDE"		
2272;1402;"LESKEDRIKKER"			
156851;8001;"FISK	 BEARBEIDET UEMBALLERT"		
162125;8602;"BLOMSTER FRâ•ª	 Lâ•ªKER"		
294463;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
27595;0;"USPESIFISERT UNDERGRP."			
22634;8107;"SILD UEMBALLERT"			
221841;6902;"KAKER STYKKER"			
1247;3002;"SAUSER	 Tâ•ªRRE"		
7628;2501;"MIDDAGSHERMETIKK	 KJâ•ªTT"		
376129;3608;"SNACKS DIVERSE"			
286641;3001;"SAUSER	 Vâ”¼TE"		
287560;4801;"DYREARTIKLER - HUND"			
168071;-9490;"Uspesifisert undergrp."			
35312;7003;"SVIN FERSK UBEARBEIDET"			
267948;1201;"ESSENSE/EKSTRAKTER"			
648244;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
253554;8403;"â•ªVRIGE GRâ•ªNNSAKER"			
162961;7802;"OST BRUNOST"			
420787;0;"USPESIFISERT UNDERGRP."			
105999;5403;"Hâ•ªYTID -OG PARTY ARTIKLER"			
30374;7801;"OST HVITOST"			
600507;5504;"FILMER"			
31687;8001;"FISK	 BEARBEIDET UEMBALLERT"		
365284;0;"USPESIFISERT UNDERGRP."			
157545;6901;"KAKER HELE	"
451855;106;VANN MED KULLSYRE"	 U. SMAK"	
29905;7806;"OST MUGGOST"			
420299;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
11402;3003;"BULJONG"			
18342;2101;"Sâ•ªTE KJEKS"			
571664;0;"USPESIFISERT UNDERGRP."			
186852;1901;"SYLTETâ•ªY"			
3700;8801;"POSTPRODUKTER"			
6269;4417;"Hâ”¼RPRODUKTER	 â•ªVRIG"		
398873;4612;"TOALETTPAPIR"			
542170;0;"USPESIFISERT UNDERGRP."			
10222;4807;"DYREMAT - KATT"			
558087;0;"USPESIFISERT UNDERGRP."			
369170;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
601215;5504;"FILMER"			
52848;6901;"KAKER HELE	"
87189;2006;BAKVERK - LANGTIDSH."""		
390578;1601;"SMâ•ªR	 VANLIG"		
653265;0;"USPESIFISERT UNDERGRP."			
13975;804;"KAFFE	 ESPRESSOMALT/SPESIAL"		
22391;6301;"ISKREM OG TILBEHâ•ªR"			
324921;303;"CIDER KLASSE D (3.75-4.75 VOL ALK)"			
300199;111;"SPORT/ENERGIDRIKKER FLYTENDE"			
647737;1801;"FROKOSTCEREALER"			
93;3202;"EDDIK"			
347169;3201;"OLJE"			
146593;6604;"BRâ•ªD SMâ”¼VARER	 Pâ”¼SMURTE"		
186169;7003;"SVIN FERSK UBEARBEIDET"			
535907;0;"USPESIFISERT UNDERGRP."			
31029;8001;"FISK	 BEARBEIDET UEMBALLERT"		
633914;0;"USPESIFISERT UNDERGRP."			
131873;0;"USPESIFISERT UNDERGRP."			
15583;5913;"FERDIGMAT FRYST	 PIZZA"		
164692;0;"USPESIFISERT UNDERGRP."			
452823;6501;"BRâ•ªD	 INDUSTRIBAKT"		
157894;108;"VANN KULLSYREFRI	 U. SMAK"		
119097;2604;"Bâ•ªNNER	 HERMETISK"		
469187;7003;"SVIN FERSK UBEARBEIDET"			
224566;2004;"Tâ•ªRT BRâ•ªD"			
31608;7901;"FISK FERSK	 UEMBALLERT"		
34690;6604;"BRâ•ªD SMâ”¼VARER	 Pâ”¼SMURTE"		
613431;3403;"SJOKOLADE	 KONFEKT"		
218084;0;"USPESIFISERT UNDERGRP."			
358733;6806;"WIENERBAKST	 LETTSTEKT"		
281565;2206;"ESSENSER/FARGE"			
33142;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
578428;4401;"Sâ”¼PE	 BADEPRODUKTER"		
35457;7003;"SVIN FERSK UBEARBEIDET"			
31637;8201;"SKALLDYR FERSKE"			
42827;8301;"APPELSIN"			
538705;0;"USPESIFISERT UNDERGRP."			
585694;0;"USPESIFISERT UNDERGRP."			
